date,index_name,last
2002-08-31,Barclay Hedge Fund Index (USD),216.20077821205
2002-09-30,Barclay Hedge Fund Index (USD),213.519888562221
2002-10-31,Barclay Hedge Fund Index (USD),215.057231759869
2002-11-30,Barclay Hedge Fund Index (USD),219.55192790365
2002-12-31,Barclay Hedge Fund Index (USD),219.57388309644
2003-01-31,Barclay Hedge Fund Index (USD),220.737624676851
2003-02-28,Barclay Hedge Fund Index (USD),220.93628853906
2003-03-31,Barclay Hedge Fund Index (USD),221.201412085307
2003-04-30,Barclay Hedge Fund Index (USD),226.797807811066
2003-05-31,Barclay Hedge Fund Index (USD),234.123377003363
2003-06-30,Barclay Hedge Fund Index (USD),237.284042592908
2003-07-31,Barclay Hedge Fund Index (USD),240.036537486986
2003-08-31,Barclay Hedge Fund Index (USD),244.02114400927
2003-09-30,Barclay Hedge Fund Index (USD),246.38814910616
2003-10-31,Barclay Hedge Fund Index (USD),252.030437720691
2003-11-30,Barclay Hedge Fund Index (USD),254.399523835266
2003-12-31,Barclay Hedge Fund Index (USD),259.055035121451
2004-01-31,Barclay Hedge Fund Index (USD),263.743931257149
2004-02-29,Barclay Hedge Fund Index (USD),266.750612073481
2004-03-31,Barclay Hedge Fund Index (USD),268.484491051958
2004-04-30,Barclay Hedge Fund Index (USD),265.208980261124
2004-05-31,Barclay Hedge Fund Index (USD),264.042060747976
2004-06-30,Barclay Hedge Fund Index (USD),265.890355173211
2004-07-31,Barclay Hedge Fund Index (USD),263.630287154239
2004-08-31,Barclay Hedge Fund Index (USD),263.946643498824
2004-09-30,Barclay Hedge Fund Index (USD),267.958632480006
2004-10-31,Barclay Hedge Fund Index (USD),270.209484992838
2004-11-30,Barclay Hedge Fund Index (USD),277.505141087645
2004-12-31,Barclay Hedge Fund Index (USD),281.834221288612
2005-01-31,Barclay Hedge Fund Index (USD),282.172422354159
2005-02-28,Barclay Hedge Fund Index (USD),287.872305285713
2005-03-31,Barclay Hedge Fund Index (USD),285.396603460255
2005-04-30,Barclay Hedge Fund Index (USD),281.030035427314
2005-05-31,Barclay Hedge Fund Index (USD),283.418790728446
2005-06-30,Barclay Hedge Fund Index (USD),287.726756347518
2005-07-31,Barclay Hedge Fund Index (USD),294.315699067876
2005-08-31,Barclay Hedge Fund Index (USD),297.435445477996
2005-09-30,Barclay Hedge Fund Index (USD),303.919538189416
2005-10-31,Barclay Hedge Fund Index (USD),299.634272700945
2005-11-30,Barclay Hedge Fund Index (USD),305.387250736803
2005-12-31,Barclay Hedge Fund Index (USD),311.922537902571
2006-01-31,Barclay Hedge Fund Index (USD),322.839826729161
2006-02-28,Barclay Hedge Fund Index (USD),324.809149672209
2006-03-31,Barclay Hedge Fund Index (USD),331.207889920751
2006-04-30,Barclay Hedge Fund Index (USD),336.93778641638
2006-05-31,Barclay Hedge Fund Index (USD),330.738131146319
2006-06-30,Barclay Hedge Fund Index (USD),329.448252434848
2006-07-31,Barclay Hedge Fund Index (USD),329.514142085335
2006-08-31,Barclay Hedge Fund Index (USD),332.677477849355
2006-09-30,Barclay Hedge Fund Index (USD),333.043423074989
2006-10-31,Barclay Hedge Fund Index (USD),339.038204690339
2006-11-30,Barclay Hedge Fund Index (USD),345.005277092889
2006-12-31,Barclay Hedge Fund Index (USD),350.559862054084
2007-01-31,Barclay Hedge Fund Index (USD),354.521188495295
2007-02-28,Barclay Hedge Fund Index (USD),357.321905884408
2007-03-31,Barclay Hedge Fund Index (USD),360.573535227956
2007-04-30,Barclay Hedge Fund Index (USD),366.306654438081
2007-05-31,Barclay Hedge Fund Index (USD),373.632787526843
2007-06-30,Barclay Hedge Fund Index (USD),376.322943597036
2007-07-31,Barclay Hedge Fund Index (USD),377.715338488345
2007-08-31,Barclay Hedge Fund Index (USD),372.238466080264
2007-09-30,Barclay Hedge Fund Index (USD),381.581651578879
2007-10-31,Barclay Hedge Fund Index (USD),392.533044979192
2007-11-30,Barclay Hedge Fund Index (USD),384.407610948123
2007-12-31,Barclay Hedge Fund Index (USD),386.406530525053
2008-01-31,Barclay Hedge Fund Index (USD),373.809677629937
2008-02-29,Barclay Hedge Fund Index (USD),378.407536664785
2008-03-31,Barclay Hedge Fund Index (USD),369.401437292163
2008-04-30,Barclay Hedge Fund Index (USD),376.530885031902
2008-05-31,Barclay Hedge Fund Index (USD),383.383747139482
2008-06-30,Barclay Hedge Fund Index (USD),376.751208313969
2008-07-31,Barclay Hedge Fund Index (USD),368.839432939376
2008-08-31,Barclay Hedge Fund Index (USD),364.376475800809
2008-09-30,Barclay Hedge Fund Index (USD),338.906560142333
2008-10-31,Barclay Hedge Fund Index (USD),310.404518434363
2008-11-30,Barclay Hedge Fund Index (USD),301.713191918201
2008-12-31,Barclay Hedge Fund Index (USD),302.829530728298
2009-01-31,Barclay Hedge Fund Index (USD),302.405569385278
2009-02-28,Barclay Hedge Fund Index (USD),297.990448072253
2009-03-31,Barclay Hedge Fund Index (USD),304.069453212927
2009-04-30,Barclay Hedge Fund Index (USD),317.053218865119
2009-05-31,Barclay Hedge Fund Index (USD),334.713083155906
2009-06-30,Barclay Hedge Fund Index (USD),335.951521563583
2009-07-31,Barclay Hedge Fund Index (USD),345.929281754022
2009-08-31,Barclay Hedge Fund Index (USD),352.086822969243
2009-09-30,Barclay Hedge Fund Index (USD),363.318392621962
2009-10-31,Barclay Hedge Fund Index (USD),363.100401586389
2009-11-30,Barclay Hedge Fund Index (USD),367.929636927488
2009-12-31,Barclay Hedge Fund Index (USD),374.699542246954
2010-01-31,Barclay Hedge Fund Index (USD),373.163274123741
2010-02-28,Barclay Hedge Fund Index (USD),375.999315007082
2010-03-31,Barclay Hedge Fund Index (USD),386.602495690281
2010-04-30,Barclay Hedge Fund Index (USD),391.512347385548
2010-05-31,Barclay Hedge Fund Index (USD),378.866498564995
2010-06-30,Barclay Hedge Fund Index (USD),374.888400330062
2010-07-31,Barclay Hedge Fund Index (USD),382.123746456433
2010-08-31,Barclay Hedge Fund Index (USD),380.595251470607
2010-09-30,Barclay Hedge Fund Index (USD),393.801906696637
2010-10-31,Barclay Hedge Fund Index (USD),401.59918444923
2010-11-30,Barclay Hedge Fund Index (USD),403.647340289921
2010-12-31,Barclay Hedge Fund Index (USD),415.474207360416
2011-01-31,Barclay Hedge Fund Index (USD),417.302293872802
2011-02-28,Barclay Hedge Fund Index (USD),422.143000481727
2011-03-31,Barclay Hedge Fund Index (USD),423.113929382834
2011-04-30,Barclay Hedge Fund Index (USD),427.937428177799
2011-05-31,Barclay Hedge Fund Index (USD),424.299960038288
2011-06-30,Barclay Hedge Fund Index (USD),419.844810457886
2011-07-31,Barclay Hedge Fund Index (USD),419.466950128473
2011-08-31,Barclay Hedge Fund Index (USD),403.988619668733
2011-09-30,Barclay Hedge Fund Index (USD),386.657507884944
2011-10-31,Barclay Hedge Fund Index (USD),399.997191906975
2011-11-30,Barclay Hedge Fund Index (USD),394.517230377849
2011-12-31,Barclay Hedge Fund Index (USD),392.741902841149
2012-01-31,Barclay Hedge Fund Index (USD),404.916901829224
2012-02-29,Barclay Hedge Fund Index (USD),414.27048226148
2012-03-31,Barclay Hedge Fund Index (USD),414.394763406158
2012-04-30,Barclay Hedge Fund Index (USD),411.991273778402
2012-05-31,Barclay Hedge Fund Index (USD),399.466739055539
2012-06-30,Barclay Hedge Fund Index (USD),401.823592815966
2012-07-31,Barclay Hedge Fund Index (USD),404.797087402805
2012-08-31,Barclay Hedge Fund Index (USD),408.764098859352
2012-09-30,Barclay Hedge Fund Index (USD),415.345200850988
2012-10-31,Barclay Hedge Fund Index (USD),415.843615092009
2012-11-30,Barclay Hedge Fund Index (USD),418.047586251997
2012-12-31,Barclay Hedge Fund Index (USD),425.154395218281
2013-01-31,Barclay Hedge Fund Index (USD),435.698224219694
2013-02-28,Barclay Hedge Fund Index (USD),436.918179247509
2013-03-31,Barclay Hedge Fund Index (USD),442.9039583032
2013-04-30,Barclay Hedge Fund Index (USD),445.295639678037
2013-05-31,Barclay Hedge Fund Index (USD),449.169711743236
2013-06-30,Barclay Hedge Fund Index (USD),442.342332124739
2013-07-31,Barclay Hedge Fund Index (USD),449.50827790516
2013-08-31,Barclay Hedge Fund Index (USD),446.766277409938
2013-09-30,Barclay Hedge Fund Index (USD),455.83563284136
2013-10-31,Barclay Hedge Fund Index (USD),463.630422162947
2013-11-30,Barclay Hedge Fund Index (USD),467.154013371386
2013-12-31,Barclay Hedge Fund Index (USD),472.479569123819
2014-01-31,Barclay Hedge Fund Index (USD),470.542402890412
2014-02-28,Barclay Hedge Fund Index (USD),479.341545824462
2014-03-31,Barclay Hedge Fund Index (USD),479.006006742385
2014-04-30,Barclay Hedge Fund Index (USD),478.047994728901
2014-05-31,Barclay Hedge Fund Index (USD),483.354327470391
2014-06-30,Barclay Hedge Fund Index (USD),490.024617189483
2014-07-31,Barclay Hedge Fund Index (USD),487.182474409784
2014-08-31,Barclay Hedge Fund Index (USD),492.833791112937
2014-09-30,Barclay Hedge Fund Index (USD),486.624085344914
2014-10-31,Barclay Hedge Fund Index (USD),485.212875497414
2014-11-30,Barclay Hedge Fund Index (USD),488.124152750399
2014-12-31,Barclay Hedge Fund Index (USD),486.074031308847
2015-01-31,Barclay Hedge Fund Index (USD),485.587957277538
2015-02-28,Barclay Hedge Fund Index (USD),496.270892337644
2015-03-31,Barclay Hedge Fund Index (USD),498.355230085462
2015-04-30,Barclay Hedge Fund Index (USD),503.737466570385
2015-05-31,Barclay Hedge Fund Index (USD),507.817740049605
2015-06-30,Barclay Hedge Fund Index (USD),502.282526683064
2015-07-31,Barclay Hedge Fund Index (USD),499.519972786307
2015-08-31,Barclay Hedge Fund Index (USD),487.03197346665
2015-09-30,Barclay Hedge Fund Index (USD),478.801133115063
2015-10-31,Barclay Hedge Fund Index (USD),489.430518270218
2015-11-30,Barclay Hedge Fund Index (USD),490.507265410412
2015-12-31,Barclay Hedge Fund Index (USD),486.288902927883
2016-01-31,Barclay Hedge Fund Index (USD),471.748864730339
2016-02-29,Barclay Hedge Fund Index (USD),470.097743703783
2016-03-31,Barclay Hedge Fund Index (USD),481.615138424525
2016-04-30,Barclay Hedge Fund Index (USD),486.575774350298
2016-05-31,Barclay Hedge Fund Index (USD),489.59254415127
2016-06-30,Barclay Hedge Fund Index (USD),489.396707133609
2016-07-31,Barclay Hedge Fund Index (USD),499.380399959135
2016-08-31,Barclay Hedge Fund Index (USD),503.025876878837
2016-09-30,Barclay Hedge Fund Index (USD),507.502807183058
2016-10-31,Barclay Hedge Fund Index (USD),505.929548480791
2016-11-30,Barclay Hedge Fund Index (USD),510.078170778333
2016-12-31,Barclay Hedge Fund Index (USD),515.893061925206
2017-01-31,Barclay Hedge Fund Index (USD),522.806028955004
2017-02-28,Barclay Hedge Fund Index (USD),528.609175876405
2017-03-31,Barclay Hedge Fund Index (USD),531.305082673374
2017-04-30,Barclay Hedge Fund Index (USD),534.439782661147
2017-05-31,Barclay Hedge Fund Index (USD),536.256877922195
2017-06-30,Barclay Hedge Fund Index (USD),538.241028370507
2017-07-31,Barclay Hedge Fund Index (USD),544.054031476909
2017-08-31,Barclay Hedge Fund Index (USD),547.481571875213
2017-09-30,Barclay Hedge Fund Index (USD),553.120632065528
2017-10-31,Barclay Hedge Fund Index (USD),559.094334891836
2017-11-30,Barclay Hedge Fund Index (USD),562.672538635143
2017-12-31,Barclay Hedge Fund Index (USD),569.143272829448
2018-01-31,Barclay Hedge Fund Index (USD),580.924538577017
2018-02-28,Barclay Hedge Fund Index (USD),572.094485590646
2018-03-31,Barclay Hedge Fund Index (USD),567.975405294394
2018-04-30,Barclay Hedge Fund Index (USD),570.531294618219
2018-05-31,Barclay Hedge Fund Index (USD),574.753226198393
2018-06-30,Barclay Hedge Fund Index (USD),572.051886035261
2018-07-31,Barclay Hedge Fund Index (USD),575.59860772868
2018-08-31,Barclay Hedge Fund Index (USD),576.346885918727
2018-09-30,Barclay Hedge Fund Index (USD),575.8281737214
2018-10-31,Barclay Hedge Fund Index (USD),556.825843988594
2018-11-30,Barclay Hedge Fund Index (USD),554.542858028241
2018-12-31,Barclay Hedge Fund Index (USD),539.292929432464
2019-01-31,Barclay Hedge Fund Index (USD),558.923192063806
2019-02-28,Barclay Hedge Fund Index (USD),565.909731964603
2019-03-31,Barclay Hedge Fund Index (USD),569.361781329587
2019-04-30,Barclay Hedge Fund Index (USD),575.909441814878
2019-05-31,Barclay Hedge Fund Index (USD),566.003799415662
2019-06-30,Barclay Hedge Fund Index (USD),577.946479583332
2019-07-31,Barclay Hedge Fund Index (USD),580.720622685332
2019-08-31,Barclay Hedge Fund Index (USD),575.145704707553
2019-09-30,Barclay Hedge Fund Index (USD),576.986170962617
2019-10-31,Barclay Hedge Fund Index (USD),581.082772776452
2019-11-30,Barclay Hedge Fund Index (USD),586.835492226939
2019-12-31,Barclay Hedge Fund Index (USD),596.635644947128
2020-01-31,Barclay Hedge Fund Index (USD),595.561700786224
2020-02-29,Barclay Hedge Fund Index (USD),578.647748483895
2020-03-31,Barclay Hedge Fund Index (USD),525.64361472277
2020-04-30,Barclay Hedge Fund Index (USD),553.870676833383
2020-05-31,Barclay Hedge Fund Index (USD),568.659023904834
2020-06-30,Barclay Hedge Fund Index (USD),580.998924723569
2020-07-31,Barclay Hedge Fund Index (USD),596.569695906161
2020-08-31,Barclay Hedge Fund Index (USD),610.827711638318
2020-09-30,Barclay Hedge Fund Index (USD),606.55191765685
2020-10-31,Barclay Hedge Fund Index (USD),605.884710547427
2020-11-30,Barclay Hedge Fund Index (USD),641.026023759178
2020-12-31,Barclay Hedge Fund Index (USD),663.077318976494
2021-01-31,Barclay Hedge Fund Index (USD),670.039630825747
2021-02-28,Barclay Hedge Fund Index (USD),687.192645374886
2021-03-31,Barclay Hedge Fund Index (USD),694.820483738547
2021-04-30,Barclay Hedge Fund Index (USD),708.994821606814
2021-05-31,Barclay Hedge Fund Index (USD),716.226568787203
2021-06-30,Barclay Hedge Fund Index (USD),721.741513366864
2021-07-31,Barclay Hedge Fund Index (USD),720.442378642804
2021-08-31,Barclay Hedge Fund Index (USD),728.007023618553
2021-09-30,Barclay Hedge Fund Index (USD),721.090956894177
2021-10-31,Barclay Hedge Fund Index (USD),732.412084917416
2021-11-30,Barclay Hedge Fund Index (USD),722.304798145555
2021-12-31,Barclay Hedge Fund Index (USD),730.900225243488
2022-01-31,Barclay Hedge Fund Index (USD),711.750639342108
2022-02-28,Barclay Hedge Fund Index (USD),705.060183332292
2022-03-31,Barclay Hedge Fund Index (USD),709.290544432286
2022-04-30,Barclay Hedge Fund Index (USD),692.338500420354
2022-05-31,Barclay Hedge Fund Index (USD),686.661324716908
2022-06-30,Barclay Hedge Fund Index (USD),660.224863715307
2022-07-31,Barclay Hedge Fund Index (USD),677.258665199162
2022-08-31,Barclay Hedge Fund Index (USD),674.685082271405
2022-09-30,Barclay Hedge Fund Index (USD),648.102490029911
2022-10-31,Barclay Hedge Fund Index (USD),660.157196344468
2022-11-30,Barclay Hedge Fund Index (USD),679.235739318823
2022-12-31,Barclay Hedge Fund Index (USD),670.813216151269
2023-01-31,Barclay Hedge Fund Index (USD),693.352540213952
2023-02-28,Barclay Hedge Fund Index (USD),685.864332779641
2023-03-31,Barclay Hedge Fund Index (USD),686.207264946031
2023-04-30,Barclay Hedge Fund Index (USD),688.952094005815
2023-05-31,Barclay Hedge Fund Index (USD),684.611695813579
2023-06-30,Barclay Hedge Fund Index (USD),699.536230782315
2023-07-31,Barclay Hedge Fund Index (USD),711.358393082536
2023-08-31,Barclay Hedge Fund Index (USD),707.019106884732
2023-09-30,Barclay Hedge Fund Index (USD),698.039964227296
2023-10-31,Barclay Hedge Fund Index (USD),686.801520803237
2023-11-30,Barclay Hedge Fund Index (USD),713.03733889792
2023-12-31,Barclay Hedge Fund Index (USD),733.073688120952
2024-01-31,Barclay Hedge Fund Index (USD),736.299212348684
2024-02-29,Barclay Hedge Fund Index (USD),750.583417068249
2024-03-31,Barclay Hedge Fund Index (USD),764.919560334252
2024-04-30,Barclay Hedge Fund Index (USD),756.505445170575
2024-05-31,Barclay Hedge Fund Index (USD),769.290387193958
2024-06-30,Barclay Hedge Fund Index (USD),772.752193936331
2024-07-31,Barclay Hedge Fund Index (USD),784.034375967801
2024-08-31,Barclay Hedge Fund Index (USD),789.601020037173
2024-09-30,Barclay Hedge Fund Index (USD),802.392556561775
2024-10-31,Barclay Hedge Fund Index (USD),797.65844047806
2024-11-30,Barclay Hedge Fund Index (USD),814.169970195956
2024-12-31,Barclay Hedge Fund Index (USD),803.992845568507
2025-01-31,Barclay Hedge Fund Index (USD),817.741123227728
2025-02-28,Barclay Hedge Fund Index (USD),816.432737430564
2025-03-31,Barclay Hedge Fund Index (USD),803.77803000039
2025-04-30,Barclay Hedge Fund Index (USD),802.733118561389
2025-05-31,Barclay Hedge Fund Index (USD),825.209645881108
